review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_rating,review_scores_cleanlinessnan,review_scores_checkinnan,review_scores_communicationnan,review_scores_locationnan,review_scores_ratingnan
5.0,5.0,5.0,5.0,4.67,0,0,0,0,0
4.97,4.97,4.97,4.73,4.87,0,0,0,0,0
4.44,4.69,4.09,4.44,4.34,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.72,4.72,4.38,4.69,4.62,0,0,0,0,0
4.87,4.67,4.96,4.87,4.76,0,0,0,0,0
4.75,5.0,4.93,5.0,4.89,0,0,0,0,0
2.0,5.0,5.0,2.0,2.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.39,4.64,4.22,4.53,4.19,0,0,0,0,0
4.73,4.82,4.68,4.86,4.5,0,0,0,0,0
4.62,4.73,4.88,4.92,4.73,0,0,0,0,0
4.6,5.0,5.0,4.6,4.6,0,0,0,0,0
4.72,4.86,4.79,4.93,4.38,0,0,0,0,0
4.44,4.92,4.84,4.66,4.44,0,0,0,0,0
4.65,4.68,4.88,4.74,4.59,0,0,0,0,0
3.88,4.77,4.73,4.81,4.15,0,0,0,0,0
4.29,4.45,4.84,4.74,4.39,0,0,0,0,0
4.95,4.95,5.0,4.95,4.95,0,0,0,0,0
4.85,4.69,4.56,4.64,4.64,0,0,0,0,0
4.7,4.76,4.86,4.84,4.54,0,0,0,0,0
5.0,4.96,5.0,5.0,4.91,0,0,0,0,0
4.8,5.0,5.0,5.0,5.0,0,0,0,0,0
4.58,4.96,4.92,5.0,4.46,0,0,0,0,0
4.41,4.83,4.73,4.94,4.42,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.57,5.0,5.0,5.0,4.86,0,0,0,0,0
5.0,5.0,5.0,4.86,4.86,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,5.0,5.0,4.8,5.0,0,0,0,0,0
5.0,4.95,5.0,4.86,5.0,0,0,0,0,0
4.94,5.0,5.0,4.96,4.96,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.97,4.97,4.97,4.87,4.94,0,0,0,0,0
5.0,5.0,4.5,5.0,5.0,0,0,0,0,0
4.91,4.91,4.82,4.82,4.82,0,0,0,0,0
4.85,4.96,4.96,5.0,4.92,0,0,0,0,0
4.52,5.0,5.0,4.8,4.72,0,0,0,0,0
4.24,4.76,4.82,4.8,4.22,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.9,4.8,4.85,4.93,4.78,0,0,0,0,0
4.7,4.08,4.52,4.94,4.46,0,0,0,0,0
4.67,5.0,4.67,4.33,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.11,5.0,5.0,4.67,4.56,0,0,0,0,0
4.55,4.93,5.0,4.79,4.79,0,0,0,0,0
4.61,4.82,4.79,4.79,4.54,0,0,0,0,0
5.0,4.0,5.0,5.0,5.0,0,0,0,0,0
4.97,4.99,5.0,4.99,4.97,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.73,4.67,4.8,4.6,4.73,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.69,4.82,4.83,4.8,4.7,0,0,0,0,0
4.9,4.92,4.9,4.68,4.83,0,0,0,0,0
4.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.8,4.69,4.89,4.71,4.54,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.95,4.95,4.95,4.95,4.95,0,0,0,0,0
4.0,4.33,4.83,4.33,4.5,0,0,0,0,0
4.27,4.73,4.8,4.6,4.4,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
3.13,3.63,4.63,4.25,3.38,0,0,0,0,0
4.35,4.7,4.85,4.9,4.7,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.75,5.0,5.0,4.75,5.0,0,0,0,0,0
4.71,4.93,5.0,4.79,4.79,0,0,0,0,0
4.4,4.9,4.8,4.8,4.7,0,0,0,0,0
4.85,4.87,4.8,4.8,4.81,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.82,4.96,4.94,4.7,4.83,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,0.0,1,1,1,1,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.55,4.94,4.94,4.7,4.48,0,0,0,0,0
4.74,4.88,4.99,4.8,4.73,0,0,0,0,0
4.67,4.0,5.0,5.0,4.67,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.86,4.86,5.0,4.86,4.71,0,0,0,0,0
4.57,4.93,4.93,4.71,4.43,0,0,0,0,0
4.65,4.97,5.0,4.94,4.85,0,0,0,0,0
4.63,4.56,4.56,4.76,4.3,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.92,5.0,5.0,4.94,4.94,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.78,4.89,5.0,4.89,4.78,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.63,4.7,4.56,4.74,4.37,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.89,4.91,4.94,4.98,4.79,0,0,0,0,0
3.33,3.67,3.67,3.67,3.67,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,5.0,4.86,4.57,4.86,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.53,4.77,4.96,4.79,4.58,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.14,4.71,5.0,4.71,4.71,0,0,0,0,0
4.88,4.73,4.91,4.76,4.76,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,0.0,1,1,1,1,0
4.73,5.0,4.93,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
3.0,4.67,4.67,5.0,3.33,0,0,0,0,0
3.98,4.88,4.73,4.8,4.48,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,0.0,1,1,1,1,0
5.0,5.0,4.0,4.0,5.0,0,0,0,0,0
4.67,5.0,5.0,4.78,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.82,4.88,4.82,4.65,4.76,0,0,0,0,0
3.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.5,5.0,5.0,5.0,4.5,0,0,0,0,0
4.84,4.8,4.81,4.47,4.46,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.83,4.4,4.66,4.71,4.6,0,0,0,0,0
4.68,5.0,5.0,5.0,4.95,0,0,0,0,0
4.67,5.0,5.0,5.0,4.71,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.56,4.88,5.0,4.88,4.63,0,0,0,0,0
5.0,5.0,5.0,4.5,5.0,0,0,0,0,0
4.83,4.89,4.92,4.92,4.83,0,0,0,0,0
4.33,5.0,5.0,5.0,4.33,0,0,0,0,0
3.67,4.33,5.0,4.33,4.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,4.95,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.63,5.0,5.0,5.0,5.0,0,0,0,0,0
4.73,4.71,4.43,4.57,4.45,0,0,0,0,0
4.93,4.95,4.9,4.79,4.76,0,0,0,0,0
4.33,4.5,4.83,5.0,4.67,0,0,0,0,0
4.71,4.9,5.0,5.0,4.9,0,0,0,0,0
5.0,5.0,5.0,5.0,4.78,0,0,0,0,0
4.33,4.73,4.33,4.93,4.47,0,0,0,0,0
4.65,4.85,4.88,4.83,4.4,0,0,0,0,0
5.0,5.0,4.75,5.0,4.75,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.79,4.79,4.88,4.92,4.83,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
3.75,4.75,4.75,4.5,4.5,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.65,4.75,4.6,4.95,4.65,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,5.0,4.0,0,0,0,0,0
4.64,5.0,5.0,4.55,4.91,0,0,0,0,0
5.0,5.0,5.0,5.0,4.92,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.89,4.96,4.89,4.93,4.89,0,0,0,0,0
4.66,4.66,4.72,4.88,4.44,0,0,0,0,0
4.66,4.62,4.41,4.31,4.38,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.33,4.67,4.83,4.67,4.67,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.0,5.0,5.0,5.0,4.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.39,4.73,4.64,4.55,4.27,0,0,0,0,0
4.44,4.92,4.72,4.52,4.12,0,0,0,0,0
5.0,4.75,5.0,5.0,4.94,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.49,4.88,4.81,4.51,4.09,0,0,0,0,0
4.88,4.29,4.71,4.71,4.47,0,0,0,0,0
4.17,4.67,4.5,4.67,4.0,0,0,0,0,0
4.0,5.0,4.5,5.0,3.0,0,0,0,0,0
5.0,5.0,5.0,4.33,4.75,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.3,4.86,4.84,4.24,4.16,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.82,4.94,4.97,4.94,4.94,0,0,0,0,0
4.69,4.94,4.97,4.86,4.71,0,0,0,0,0
4.14,4.57,4.86,5.0,4.43,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.56,4.93,4.78,4.07,4.52,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.0,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,5.0,5.0,4.0,5.0,0,0,0,0,0
4.5,5.0,5.0,5.0,4.75,0,0,0,0,0
4.41,4.68,4.78,4.78,4.59,0,0,0,0,0
4.23,4.59,4.55,4.41,4.18,0,0,0,0,0
5.0,5.0,5.0,4.67,5.0,0,0,0,0,0
3.63,4.5,4.88,4.88,4.5,0,0,0,0,0
4.97,4.99,4.99,4.88,4.99,0,0,0,0,0
4.0,4.0,4.0,5.0,4.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.67,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,4.92,5.0,5.0,5.0,0,0,0,0,0
5.0,5.0,5.0,4.94,4.97,0,0,0,0,0
2.33,4.33,4.67,4.33,3.0,0,0,0,0,0
4.86,4.76,4.95,4.86,4.86,0,0,0,0,0
1.0,5.0,5.0,5.0,2.0,0,0,0,0,0
4.67,5.0,5.0,5.0,4.33,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.87,4.93,5.0,4.67,4.8,0,0,0,0,0
4.5,3.0,3.75,4.0,4.5,0,0,0,0,0
4.4,5.0,5.0,5.0,4.8,0,0,0,0,0
4.67,5.0,5.0,4.17,4.5,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.94,4.82,5.0,4.91,4.85,0,0,0,0,0
4.89,5.0,5.0,5.0,4.96,0,0,0,0,0
4.95,4.95,5.0,4.67,4.9,0,0,0,0,0
5.0,5.0,5.0,5.0,4.67,0,0,0,0,0
4.84,4.97,4.99,4.84,4.85,0,0,0,0,0
5.0,5.0,5.0,4.5,4.5,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,5.0,5.0,5.0,4.94,0,0,0,0,0
5.0,5.0,5.0,4.9,5.0,0,0,0,0,0
5.0,5.0,5.0,4.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.43,5.0,4.14,4.86,4.86,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
3.57,4.86,5.0,4.86,4.43,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.93,4.95,4.97,4.66,4.87,0,0,0,0,0
4.53,5.0,5.0,4.84,4.58,0,0,0,0,0
4.6,4.89,4.83,4.46,4.51,0,0,0,0,0
5.0,5.0,5.0,4.75,5.0,0,0,0,0,0
5.0,5.0,5.0,3.5,4.5,0,0,0,0,0
4.63,4.5,5.0,4.63,4.75,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,0.0,1,1,1,1,0
4.75,4.92,4.75,4.67,4.83,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.2,4.2,4.2,4.6,4.6,0,0,0,0,0
4.95,5.0,5.0,4.95,4.89,0,0,0,0,0
4.5,5.0,5.0,4.0,4.5,0,0,0,0,0
4.83,5.0,5.0,4.83,4.5,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
3.75,3.75,3.75,3.75,3.75,0,0,0,0,0
3.67,4.33,3.67,3.67,3.0,0,0,0,0,0
4.0,4.83,4.5,4.33,4.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.83,4.83,4.94,4.72,4.94,0,0,0,0,0
4.38,4.38,4.13,4.75,3.75,0,0,0,0,0
4.89,4.95,4.97,4.82,4.76,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.0,5.0,5.0,5.0,4.71,0,0,0,0,0
4.42,4.92,4.83,4.75,4.5,0,0,0,0,0
4.54,4.54,4.57,4.84,4.46,0,0,0,0,0
5.0,5.0,4.82,4.82,4.82,0,0,0,0,0
4.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.94,5.0,5.0,5.0,4.88,0,0,0,0,0
4.87,4.98,5.0,4.76,4.87,0,0,0,0,0
4.75,4.5,5.0,5.0,5.0,0,0,0,0,0
3.5,4.5,4.0,4.0,2.0,0,0,0,0,0
5.0,3.0,4.0,4.0,3.0,0,0,0,0,0
4.33,5.0,4.83,5.0,4.67,0,0,0,0,0
4.29,4.76,5.0,4.88,4.29,0,0,0,0,0
4.73,4.79,4.72,4.71,4.57,0,0,0,0,0
4.2,5.0,5.0,4.8,5.0,0,0,0,0,0
4.78,4.87,4.96,4.96,4.91,0,0,0,0,0
4.8,5.0,5.0,5.0,5.0,0,0,0,0,0
4.88,5.0,4.88,4.38,4.5,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.86,4.86,5.0,5.0,4.71,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,4.62,4.69,4.77,4.69,0,0,0,0,0
5.0,4.5,4.75,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.64,4.91,4.91,4.73,4.55,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.78,4.89,4.67,4.61,4.5,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,4.88,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.8,4.9,5.0,4.8,5.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.36,4.36,4.45,4.55,4.27,0,0,0,0,0
4.62,4.8,4.79,4.78,4.52,0,0,0,0,0
4.65,4.77,4.73,4.71,4.57,0,0,0,0,0
5.0,4.83,5.0,5.0,5.0,0,0,0,0,0
4.6,4.65,4.6,4.55,4.7,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.75,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.8,4.93,5.0,5.0,4.87,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.0,4.22,4.33,4.56,3.78,0,0,0,0,0
4.2,4.62,4.68,4.69,4.23,0,0,0,0,0
4.33,4.61,4.72,4.61,4.06,0,0,0,0,0
4.24,4.82,4.78,4.7,4.46,0,0,0,0,0
4.96,4.92,5.0,4.96,4.88,0,0,0,0,0
4.0,5.0,4.5,5.0,4.5,0,0,0,0,0
4.45,5.0,5.0,4.82,4.55,0,0,0,0,0
4.0,3.0,4.0,3.0,4.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,2.86,3.43,4.0,3.71,0,0,0,0,0
5.0,4.86,4.86,4.29,5.0,0,0,0,0,0
2.0,4.5,4.0,5.0,2.5,0,0,0,0,0
4.79,4.93,5.0,4.79,4.71,0,0,0,0,0
4.73,4.96,4.97,4.84,4.7,0,0,0,0,0
5.0,5.0,4.92,4.85,4.69,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,4.86,5.0,4.86,4.93,0,0,0,0,0
4.4,4.8,4.8,4.8,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.8,4.9,4.8,4.4,4.7,0,0,0,0,0
4.8,4.87,5.0,4.8,4.8,0,0,0,0,0
4.67,5.0,5.0,4.67,4.33,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,4.75,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,0.0,1,1,1,1,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.9,4.9,4.8,4.8,4.3,0,0,0,0,0
4.96,5.0,5.0,4.82,4.98,0,0,0,0,0
4.75,4.98,4.9,4.58,4.6,0,0,0,0,0
4.73,4.93,4.87,4.73,4.47,0,0,0,0,0
2.0,5.0,5.0,3.0,4.0,0,0,0,0,0
4.91,4.73,4.91,4.73,4.91,0,0,0,0,0
4.06,4.24,4.12,4.47,4.18,0,0,0,0,0
5.0,4.5,5.0,5.0,5.0,0,0,0,0,0
4.02,4.8,4.75,4.61,4.57,0,0,0,0,0
5.0,5.0,4.8,4.6,4.6,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.84,4.94,4.94,4.98,4.82,0,0,0,0,0
4.5,5.0,4.96,4.69,4.69,0,0,0,0,0
4.98,4.98,5.0,4.95,4.95,0,0,0,0,0
4.92,5.0,4.5,5.0,4.58,0,0,0,0,0
5.0,5.0,5.0,4.86,5.0,0,0,0,0,0
4.83,5.0,5.0,5.0,4.83,0,0,0,0,0
5.0,4.89,4.84,4.79,4.79,0,0,0,0,0
4.96,4.94,5.0,5.0,4.83,0,0,0,0,0
4.83,4.94,4.98,4.98,4.84,0,0,0,0,0
4.96,4.85,4.69,4.88,4.88,0,0,0,0,0
4.78,4.89,4.89,4.67,4.67,0,0,0,0,0
4.33,5.0,5.0,5.0,4.67,0,0,0,0,0
5.0,4.92,4.92,4.76,4.92,0,0,0,0,0
5.0,4.89,4.89,4.89,4.89,0,0,0,0,0
5.0,4.88,4.75,4.88,4.75,0,0,0,0,0
4.33,4.33,4.33,5.0,4.33,0,0,0,0,0
3.89,4.84,4.79,4.68,4.26,0,0,0,0,0
4.17,4.33,4.5,5.0,3.83,0,0,0,0,0
4.07,4.88,4.83,4.9,4.4,0,0,0,0,0
4.67,4.33,5.0,5.0,5.0,0,0,0,0,0
4.87,4.98,4.99,4.94,4.91,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.62,4.46,4.83,4.75,4.54,0,0,0,0,0
4.86,5.0,5.0,4.71,4.86,0,0,0,0,0
4.87,5.0,4.8,4.87,4.93,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.56,5.0,5.0,5.0,4.89,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.67,4.0,4.33,4.33,4.33,0,0,0,0,0
5.0,5.0,5.0,5.0,4.0,0,0,0,0,0
5.0,5.0,5.0,4.67,5.0,0,0,0,0,0
4.33,4.33,4.83,4.83,4.0,0,0,0,0,0
4.61,4.89,4.96,4.54,4.61,0,0,0,0,0
4.5,3.83,4.33,5.0,4.83,0,0,0,0,0
4.8,5.0,5.0,5.0,4.87,0,0,0,0,0
4.86,5.0,4.93,4.93,4.93,0,0,0,0,0
4.0,5.0,5.0,5.0,4.5,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.9,5.0,4.95,4.95,4.86,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.91,4.96,4.9,4.99,4.91,0,0,0,0,0
4.97,4.87,4.87,4.61,4.74,0,0,0,0,0
4.9,5.0,5.0,4.7,4.9,0,0,0,0,0
4.67,5.0,4.67,4.67,4.33,0,0,0,0,0
4.33,4.83,4.67,4.67,4.33,0,0,0,0,0
5.0,5.0,5.0,4.8,4.8,0,0,0,0,0
5.0,4.99,5.0,4.78,4.99,0,0,0,0,0
4.87,4.82,4.79,4.79,4.59,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.75,4.96,4.96,4.82,4.83,0,0,0,0,0
4.5,5.0,4.95,4.9,4.6,0,0,0,0,0
4.75,5.0,5.0,4.88,4.63,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.2,5.0,5.0,5.0,4.8,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
3.8,4.8,4.6,4.8,3.8,0,0,0,0,0
3.83,4.67,4.5,4.5,3.67,0,0,0,0,0
4.5,5.0,5.0,5.0,4.5,0,0,0,0,0
5.0,5.0,5.0,5.0,4.5,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.67,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,4.8,5.0,5.0,5.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.66,4.72,4.81,4.83,4.47,0,0,0,0,0
5.0,4.86,5.0,4.71,4.57,0,0,0,0,0
4.7,5.0,4.78,4.65,4.61,0,0,0,0,0
4.89,4.89,4.89,4.78,4.89,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.67,5.0,5.0,4.81,4.81,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.83,5.0,5.0,5.0,4.83,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.31,4.72,4.63,4.75,4.34,0,0,0,0,0
4.71,4.88,4.94,4.71,4.47,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
